timestamp,t_kiln,temp_c,sp_c,output_pct,pid_profile
1783548062.05,0.00,57.47,200.00,0.00,TEMPER
1783548063.24,0.00,57.53,200.00,100.00,TEMPER
1783548064.42,0.00,57.67,200.00,100.00,TEMPER
1783548065.60,0.00,57.71,200.00,100.00,TEMPER
1783548066.77,0.00,57.83,200.00,100.00,TEMPER
1783548067.95,0.00,57.93,200.00,100.00,TEMPER
1783548069.12,0.00,58.09,200.00,100.00,TEMPER
1783548070.30,0.00,58.20,200.00,100.00,TEMPER
1783548071.47,0.00,58.36,200.00,100.00,TEMPER
1783548072.66,0.00,58.57,200.00,100.00,TEMPER
1783548073.83,0.00,58.73,200.00,100.00,TEMPER
1783548075.01,0.00,58.97,200.00,100.00,TEMPER
1783548076.06,0.00,59.15,200.00,100.00,TEMPER
1783548077.24,0.00,59.34,200.00,100.00,TEMPER
1783548078.41,0.00,59.60,200.00,100.00,TEMPER
1783548079.67,0.00,59.80,200.00,100.00,TEMPER
1783548080.85,0.00,60.11,200.00,100.00,TEMPER
1783548081.91,0.00,60.27,200.00,100.00,TEMPER
1783548083.09,0.00,60.56,200.00,100.00,TEMPER
1783548084.27,0.00,60.81,200.00,100.00,TEMPER
1783548085.44,0.00,61.02,200.00,100.00,TEMPER
1783548086.63,0.00,61.44,200.00,100.00,TEMPER
1783548087.73,0.00,61.71,200.00,100.00,TEMPER
1783548088.92,0.00,62.01,200.00,100.00,TEMPER
1783548090.11,0.00,62.37,200.00,100.00,TEMPER
1783548091.28,0.00,62.53,200.00,100.00,TEMPER
1783548092.39,0.00,62.82,200.00,100.00,TEMPER
1783548093.56,0.00,63.09,200.00,100.00,TEMPER
1783548094.75,0.00,63.49,200.00,100.00,TEMPER
1783548095.94,0.00,63.90,200.00,100.00,TEMPER
1783548097.07,0.00,64.25,200.00,100.00,TEMPER
1783548098.14,0.00,64.37,200.00,100.00,TEMPER
1783548099.31,0.00,64.74,200.00,100.00,TEMPER
1783548100.49,0.00,65.12,200.00,100.00,TEMPER
1783548101.66,0.00,65.52,200.00,100.00,TEMPER
1783548102.85,0.00,65.85,200.00,100.00,TEMPER
1783548104.03,0.00,66.26,200.00,100.00,TEMPER
1783548105.22,0.00,66.47,200.00,100.00,TEMPER
1783548106.38,0.00,66.94,200.00,100.00,TEMPER
1783548107.56,0.00,67.07,200.00,100.00,TEMPER
1783548108.73,0.00,67.54,200.00,100.00,TEMPER
1783548109.91,0.00,67.79,200.00,100.00,TEMPER
1783548111.09,0.00,68.27,200.00,100.00,TEMPER
1783548112.17,0.00,68.51,200.00,100.00,TEMPER
1783548113.34,0.00,68.84,200.00,100.00,TEMPER
1783548114.52,0.00,69.38,200.00,100.00,TEMPER
1783548115.68,0.00,69.67,200.00,100.00,TEMPER
1783548116.90,0.00,70.02,200.00,100.00,TEMPER
1783548118.08,0.00,70.54,200.00,100.00,TEMPER
1783548119.27,0.00,70.78,200.00,100.00,TEMPER
1783548120.44,0.00,71.29,200.00,100.00,TEMPER
1783548121.61,0.00,71.44,200.00,100.00,TEMPER
1783548122.80,0.00,71.92,200.00,100.00,TEMPER
1783548123.97,0.00,72.21,200.00,100.00,TEMPER
1783548125.14,0.00,72.71,200.00,100.00,TEMPER
1783548126.19,0.00,73.11,200.00,100.00,TEMPER
1783548127.36,0.00,73.36,200.00,100.00,TEMPER
1783548128.56,0.00,73.90,200.00,100.00,TEMPER
1783548129.72,0.00,74.19,200.00,100.00,TEMPER
1783548130.83,0.00,74.56,200.00,100.00,TEMPER
1783548132.03,0.00,75.04,200.00,100.00,TEMPER
1783548133.21,0.00,75.31,200.00,100.00,TEMPER
1783548134.40,0.00,75.86,200.00,100.00,TEMPER
1783548135.58,0.00,76.15,200.00,100.00,TEMPER
1783548136.75,0.00,76.68,200.00,100.00,TEMPER
1783548137.93,0.00,76.97,200.00,100.00,TEMPER
1783548139.09,0.00,77.33,200.00,100.00,TEMPER
1783548140.16,0.00,77.62,200.00,100.00,TEMPER
1783548141.33,0.00,78.12,200.00,100.00,TEMPER
1783548142.51,0.00,78.68,200.00,100.00,TEMPER
1783548143.68,0.00,78.85,200.00,100.00,TEMPER
1783548144.85,0.00,79.37,200.00,100.00,TEMPER
1783548146.03,0.00,79.83,200.00,100.00,TEMPER
1783548147.14,0.00,80.09,200.00,100.00,TEMPER
1783548148.32,0.00,80.60,200.00,100.00,TEMPER
1783548149.49,0.00,80.91,200.00,100.00,TEMPER
1783548150.66,0.00,81.51,200.00,100.00,TEMPER
1783548151.73,0.00,81.79,200.00,100.00,TEMPER
1783548152.90,0.00,82.21,200.00,100.00,TEMPER
1783548154.08,0.00,82.69,200.00,100.00,TEMPER
1783548155.26,0.00,82.99,200.00,100.00,TEMPER
1783548156.39,0.00,83.56,200.00,100.00,TEMPER
1783548157.56,0.00,83.71,200.00,100.00,TEMPER
1783548158.74,0.00,84.28,200.00,100.00,TEMPER
1783548159.91,0.00,84.59,200.00,100.00,TEMPER
1783548161.08,0.00,85.12,200.00,100.00,TEMPER
1783548162.15,0.00,85.28,200.00,100.00,TEMPER
1783548163.36,0.00,85.81,200.00,100.00,TEMPER
1783548164.52,0.00,86.40,200.00,100.00,TEMPER
1783548165.70,0.00,86.58,200.00,100.00,TEMPER
1783548166.87,0.00,87.19,200.00,100.00,TEMPER
1783548168.04,0.00,87.50,200.00,100.00,TEMPER
1783548169.21,0.00,88.05,200.00,100.00,TEMPER
1783548170.35,0.00,88.47,200.00,100.00,TEMPER
1783548171.52,0.00,88.74,200.00,100.00,TEMPER
1783548172.69,0.00,89.34,200.00,100.00,TEMPER
1783548173.86,0.00,89.67,200.00,100.00,TEMPER
1783548175.00,0.00,90.15,200.00,100.00,TEMPER
1783548176.16,0.00,90.63,200.00,100.00,TEMPER
1783548177.37,0.00,91.06,200.00,100.00,TEMPER
1783548178.54,0.00,91.62,200.00,100.00,TEMPER
1783548179.66,0.00,91.80,200.00,100.00,TEMPER
1783548180.83,0.00,92.41,200.00,100.00,TEMPER
1783548182.01,0.00,92.71,200.00,100.00,TEMPER
1783548183.17,0.00,93.25,200.00,100.00,TEMPER
1783548184.31,0.00,93.61,200.00,100.00,TEMPER
1783548185.48,0.00,94.03,200.00,100.00,TEMPER
1783548186.67,0.00,94.64,200.00,100.00,TEMPER
1783548187.83,0.00,94.96,200.00,100.00,TEMPER
1783548189.01,0.00,95.53,200.00,100.00,TEMPER
1783548190.16,0.00,95.71,200.00,100.00,TEMPER
1783548191.35,0.00,96.29,200.00,100.00,TEMPER
1783548192.52,0.00,96.95,200.00,100.00,TEMPER
1783548193.54,0.00,97.12,200.00,100.00,TEMPER
1783548194.71,0.00,97.71,200.00,100.00,TEMPER
1783548195.89,0.00,98.03,200.00,100.00,TEMPER
1783548197.06,0.00,98.64,200.00,100.00,TEMPER
1783548198.15,0.00,99.01,200.00,100.00,TEMPER
1783548199.26,0.00,99.59,200.00,100.00,TEMPER
1783548200.45,0.00,100.07,200.00,100.00,TEMPER
1783548201.62,0.00,100.37,200.00,100.00,TEMPER
1783548202.79,0.00,100.93,200.00,100.00,TEMPER
1783548203.91,0.00,101.11,200.00,100.00,TEMPER
1783548205.08,0.00,101.75,200.00,100.00,TEMPER
1783548206.16,0.00,102.11,200.00,100.00,TEMPER
1783548207.35,0.00,102.72,200.00,100.00,TEMPER
1783548208.52,0.00,103.18,200.00,100.00,TEMPER
1783548209.69,0.00,103.50,200.00,100.00,TEMPER
1783548210.86,0.00,104.06,200.00,100.00,TEMPER
1783548212.05,0.00,104.70,200.00,100.00,TEMPER
1783548213.23,0.00,105.03,200.00,100.00,TEMPER
1783548214.41,0.00,105.60,200.00,100.00,TEMPER
1783548215.56,0.00,105.78,200.00,100.00,TEMPER
1783548216.74,0.00,106.39,200.00,100.00,TEMPER
1783548217.92,0.00,106.73,200.00,100.00,TEMPER
1783548219.10,0.00,107.35,200.00,100.00,TEMPER
1783548220.17,0.00,107.84,200.00,100.00,TEMPER
1783548221.28,0.00,108.27,200.00,100.00,TEMPER
1783548222.46,0.00,108.72,200.00,100.00,TEMPER
1783548223.68,0.00,109.05,200.00,100.00,TEMPER
1783548224.86,0.00,109.67,200.00,100.00,TEMPER
1783548226.10,0.00,110.34,200.00,100.00,TEMPER
1783548227.28,0.00,110.65,200.00,100.00,TEMPER
1783548228.34,0.00,111.12,200.00,100.00,TEMPER
1783548229.53,0.00,111.43,200.00,100.00,TEMPER
1783548230.74,0.00,112.02,200.00,100.00,TEMPER
1783548231.93,0.00,112.36,200.00,100.00,TEMPER
1783548233.14,0.00,112.96,200.00,100.00,TEMPER
1783548234.33,0.00,113.57,200.00,100.00,TEMPER
1783548235.48,0.00,113.76,200.00,100.00,TEMPER
1783548236.67,0.00,114.39,200.00,100.00,TEMPER
1783548237.87,0.00,114.73,200.00,100.00,TEMPER
1783548239.06,0.00,115.31,200.00,100.00,TEMPER
1783548240.15,0.00,115.80,200.00,100.00,TEMPER
1783548241.34,0.00,116.23,200.00,100.00,TEMPER
1783548242.55,0.00,116.87,200.00,100.00,TEMPER
1783548243.74,0.00,117.07,200.00,100.00,TEMPER
1783548244.94,0.00,117.68,200.00,100.00,TEMPER
1783548246.11,0.00,118.17,200.00,100.00,TEMPER
1783548247.31,0.00,118.62,200.00,100.00,TEMPER
1783548248.49,0.00,119.27,200.00,100.00,TEMPER
1783548249.67,0.00,119.45,200.00,100.00,TEMPER
1783548250.84,0.00,120.06,200.00,100.00,TEMPER
1783548252.06,0.00,120.75,200.00,100.00,TEMPER
1783548253.24,0.00,121.08,200.00,100.00,TEMPER
1783548254.42,0.00,121.67,200.00,100.00,TEMPER
1783548255.57,0.00,121.88,200.00,100.00,TEMPER
1783548256.74,0.00,122.51,200.00,100.00,TEMPER
1783548257.92,0.00,122.83,200.00,100.00,TEMPER
1783548259.09,0.00,123.43,200.00,100.00,TEMPER
1783548260.15,0.00,123.83,200.00,100.00,TEMPER
1783548261.35,0.00,124.32,200.00,100.00,TEMPER
1783548262.52,0.00,124.95,200.00,100.00,TEMPER
1783548263.71,0.00,125.29,200.00,100.00,TEMPER
1783548264.89,0.00,125.90,200.00,100.00,TEMPER
1783548266.09,0.00,126.53,200.00,100.00,TEMPER
1783548267.26,0.00,126.84,200.00,100.00,TEMPER
1783548268.44,0.00,127.34,200.00,100.00,TEMPER
1783548269.61,0.00,127.67,200.00,100.00,TEMPER
1783548270.80,0.00,128.31,200.00,100.00,TEMPER
1783548271.97,0.00,128.69,200.00,100.00,TEMPER
1783548273.16,0.00,129.17,200.00,100.00,TEMPER
1783548274.34,0.00,129.83,200.00,100.00,TEMPER
1783548275.53,0.00,130.14,200.00,100.00,TEMPER
1783548276.70,0.00,130.78,200.00,100.00,TEMPER
1783548277.89,0.00,131.16,200.00,100.00,TEMPER
1783548279.06,0.00,131.78,200.00,100.00,TEMPER
1783548280.15,0.00,131.97,200.00,100.00,TEMPER
1783548281.32,0.00,132.57,200.00,100.00,TEMPER
1783548282.51,0.00,133.25,200.00,100.00,TEMPER
1783548283.68,0.00,133.59,200.00,100.00,TEMPER
1783548284.87,0.00,134.24,200.00,100.00,TEMPER
1783548285.90,0.00,134.44,200.00,100.00,TEMPER
1783548287.08,0.00,135.07,200.00,100.00,TEMPER
1783548288.16,0.00,135.70,200.00,100.00,TEMPER
1783548289.39,0.00,136.03,200.00,100.00,TEMPER
1783548290.58,0.00,136.67,200.00,100.00,TEMPER
1783548291.77,0.00,136.99,200.00,100.00,TEMPER
1783548292.94,0.00,137.65,200.00,100.00,TEMPER
1783548294.15,0.00,138.18,200.00,100.00,TEMPER
1783548295.34,0.00,138.50,200.00,100.00,TEMPER
1783548296.52,0.00,139.13,200.00,100.00,TEMPER
1783548297.70,0.00,139.48,200.00,100.00,TEMPER
1783548298.88,0.00,140.14,200.00,100.00,TEMPER
1783548299.90,0.00,140.50,200.00,100.00,TEMPER
1783548301.07,0.00,140.96,200.00,100.00,TEMPER
1783548302.15,0.00,141.30,200.00,100.00,TEMPER
1783548303.36,0.00,141.93,200.00,100.00,TEMPER
1783548304.54,0.00,142.54,200.00,100.00,TEMPER
1783548305.58,0.00,142.89,200.00,100.00,TEMPER
1783548306.75,0.00,143.42,200.00,100.00,TEMPER
1783548307.96,0.00,143.79,200.00,100.00,TEMPER
1783548309.13,0.00,144.43,200.00,100.00,TEMPER
1783548310.16,0.00,144.78,200.00,100.00,TEMPER
1783548311.29,0.00,145.24,200.00,100.00,TEMPER
1783548312.48,0.00,145.89,200.00,100.00,TEMPER
1783548313.67,0.00,146.23,200.00,100.00,TEMPER
1783548314.85,0.00,146.92,200.00,100.00,TEMPER
1783548316.02,0.00,147.43,200.00,100.00,TEMPER
1783548317.22,0.00,147.90,200.00,100.00,TEMPER
1783548318.36,0.00,148.40,200.00,100.00,TEMPER
1783548319.54,0.00,148.72,200.00,100.00,TEMPER
1783548320.72,0.00,149.38,200.00,100.00,TEMPER
1783548321.90,0.00,149.73,200.00,100.00,TEMPER
1783548323.08,0.00,150.35,200.00,100.00,TEMPER
1783548324.16,0.00,150.73,200.00,100.00,TEMPER
1783548325.49,0.00,151.21,200.00,100.00,TEMPER
1783548326.67,0.00,151.88,200.00,100.00,TEMPER
1783548327.85,0.00,152.23,200.00,100.00,TEMPER
1783548329.03,0.00,152.85,200.00,100.00,TEMPER
1783548330.15,0.00,153.55,200.00,100.00,TEMPER
1783548331.37,0.00,153.87,200.00,100.00,TEMPER
1783548332.55,0.00,154.23,200.00,100.00,TEMPER
1783548333.73,0.00,154.58,200.00,100.00,TEMPER
1783548334.91,0.00,155.16,200.00,100.00,TEMPER
1783548336.08,0.00,155.76,200.00,100.00,TEMPER
1783548337.21,0.00,155.98,200.00,100.00,TEMPER
1783548338.39,0.00,156.60,200.00,100.00,TEMPER
1783548339.56,0.00,157.03,200.00,100.00,TEMPER
1783548340.75,0.00,157.65,200.00,100.00,TEMPER
1783548341.86,0.00,158.12,200.00,100.00,TEMPER
1783548343.04,0.00,158.50,200.00,100.00,TEMPER
1783548344.15,0.00,159.10,200.00,100.00,TEMPER
1783548345.36,0.00,159.54,200.00,100.00,TEMPER
1783548346.53,0.00,160.15,200.00,100.00,TEMPER
1783548347.71,0.00,160.38,200.00,100.00,TEMPER
1783548348.88,0.00,161.00,200.00,100.00,TEMPER
1783548350.06,0.00,161.66,200.00,100.00,TEMPER
1783548351.23,0.00,162.08,200.00,100.00,TEMPER
1783548352.42,0.00,162.70,200.00,100.00,TEMPER
1783548353.56,0.00,163.13,200.00,100.00,TEMPER
1783548354.75,0.00,163.53,200.00,100.00,TEMPER
1783548355.91,0.00,163.96,200.00,100.00,TEMPER
1783548357.09,0.00,164.60,200.00,100.00,TEMPER
1783548358.14,0.00,164.84,200.00,100.00,TEMPER
1783548359.32,0.00,165.41,200.00,100.00,TEMPER
1783548360.49,0.00,166.01,200.00,100.00,TEMPER
1783548361.66,0.00,166.43,200.00,100.00,TEMPER
1783548362.82,0.00,166.87,200.00,100.00,TEMPER
1783548364.00,0.00,167.30,200.00,100.00,TEMPER
1783548365.19,0.00,167.91,200.00,100.00,TEMPER
1783548366.37,0.00,168.54,200.00,100.00,TEMPER
1783548367.54,0.00,168.97,200.00,100.00,TEMPER
1783548368.72,0.00,169.59,200.00,100.00,TEMPER
1783548369.88,0.00,169.81,200.00,100.00,TEMPER
1783548371.07,0.00,170.39,200.00,100.00,TEMPER
1783548372.15,0.00,171.04,200.00,100.00,TEMPER
1783548373.22,0.00,171.25,200.00,100.00,TEMPER
1783548374.40,0.00,171.85,200.00,100.00,TEMPER
1783548375.57,0.00,172.24,200.00,100.00,TEMPER
1783548376.75,0.00,172.83,200.00,100.00,TEMPER
1783548377.92,0.00,173.24,200.00,100.00,TEMPER
1783548378.96,0.00,173.67,200.00,100.00,TEMPER
1783548380.14,0.00,174.26,200.00,100.00,TEMPER
1783548381.31,0.00,174.66,200.00,100.00,TEMPER
1783548382.48,0.00,175.27,200.00,100.00,TEMPER
1783548383.64,0.00,175.70,200.00,100.00,TEMPER
1783548384.82,0.00,176.14,200.00,100.00,TEMPER
1783548386.16,0.00,176.74,200.00,100.00,TEMPER
1783548387.37,0.00,177.14,200.00,100.00,TEMPER
1783548388.54,0.00,177.78,200.00,100.00,TEMPER
1783548389.70,0.00,178.01,200.00,100.00,TEMPER
1783548390.88,0.00,178.63,200.00,100.00,TEMPER
1783548392.05,0.00,179.04,200.00,100.00,TEMPER
1783548393.22,0.00,179.63,200.00,100.00,TEMPER
1783548394.37,0.00,180.26,200.00,100.00,TEMPER
1783548395.54,0.00,180.47,200.00,100.00,TEMPER
1783548396.73,0.00,181.07,200.00,100.00,TEMPER
1783548397.90,0.00,181.48,200.00,100.00,TEMPER
1783548399.05,0.00,181.90,200.00,100.00,TEMPER
1783548400.16,0.00,182.51,200.00,100.00,TEMPER
1783548401.38,0.00,182.92,200.00,100.00,TEMPER
1783548402.55,0.00,183.52,200.00,100.00,TEMPER
1783548403.73,0.00,183.92,200.00,100.00,TEMPER
1783548404.79,0.00,184.33,200.00,100.00,TEMPER
1783548405.97,0.00,184.72,200.00,100.00,TEMPER
1783548407.14,1.17,185.29,200.00,100.00,TEMPER
1783548408.31,2.35,185.87,200.00,96.16,TEMPER
1783548409.48,3.51,186.26,200.00,100.00,TEMPER
1783548410.66,4.69,186.85,200.00,89.40,TEMPER
1783548411.75,5.86,187.08,200.00,100.00,TEMPER
1783548412.93,6.96,187.66,200.00,81.19,TEMPER
1783548414.09,8.13,188.03,200.00,97.79,TEMPER
1783548415.27,9.30,188.52,200.00,93.50,TEMPER
1783548416.43,10.47,189.08,200.00,75.31,TEMPER
1783548417.60,11.63,189.29,200.00,100.00,TEMPER
1783548418.77,12.80,189.79,200.00,86.86,TEMPER
1783548419.94,13.98,190.15,200.00,93.78,TEMPER
1783548421.07,15.15,190.53,200.00,95.04,TEMPER
1783548422.15,16.28,191.09,200.00,63.79,TEMPER
1783548423.32,17.35,191.45,200.00,59.35,TEMPER
1783548424.50,18.53,192.00,200.00,27.28,TEMPER
1783548425.66,19.70,192.21,200.00,46.23,TEMPER
1783548426.84,20.88,192.70,200.00,19.57,TEMPER
1783548428.02,22.05,193.18,200.00,0.00,TEMPER
1783548429.24,23.27,193.44,200.00,6.32,TEMPER
1783548430.41,24.44,193.77,200.00,0.00,TEMPER
1783548431.55,25.62,193.87,200.00,26.42,TEMPER
1783548432.72,26.75,194.16,200.00,20.01,TEMPER
1783548433.91,27.94,194.37,200.00,26.22,TEMPER
1783548435.07,29.11,194.62,200.00,24.21,TEMPER
1783548436.15,30.29,194.88,200.00,19.33,TEMPER
1783548437.32,31.35,195.02,200.00,29.02,TEMPER
1783548438.51,32.54,195.22,200.00,30.96,TEMPER
1783548439.68,33.71,195.39,200.00,36.10,TEMPER
1783548440.87,34.90,195.62,200.00,30.85,TEMPER
1783548442.04,36.07,195.86,200.00,22.33,TEMPER
1783548443.26,37.29,196.01,200.00,27.75,TEMPER
1783548444.43,38.46,196.23,200.00,19.93,TEMPER
1783548445.61,39.64,196.32,200.00,31.51,TEMPER
1783548446.78,40.81,196.55,200.00,19.96,TEMPER
1783548447.95,41.99,196.69,200.00,21.51,TEMPER
1783548449.13,43.16,196.88,200.00,14.02,TEMPER
1783548450.34,44.36,197.10,200.00,1.27,TEMPER
1783548451.52,45.54,197.24,200.00,0.00,TEMPER
1783548452.69,46.72,197.35,200.00,2.10,TEMPER
1783548453.86,47.89,197.47,200.00,1.74,TEMPER
1783548455.05,49.07,197.59,200.00,0.69,TEMPER
1783548456.15,50.25,197.68,200.00,3.45,TEMPER
1783548457.32,51.35,197.79,200.00,1.48,TEMPER
1783548458.38,52.52,197.85,200.00,7.55,TEMPER
1783548459.55,53.58,197.91,200.00,11.89,TEMPER
1783548460.72,54.75,198.00,200.00,12.05,TEMPER
1783548461.89,55.93,198.05,200.00,18.00,TEMPER
1783548462.92,57.10,198.09,200.00,25.00,TEMPER
1783548464.13,58.13,198.14,200.00,28.68,TEMPER
1783548465.30,59.33,198.16,200.00,38.24,TEMPER
1783548466.48,60.51,198.22,200.00,40.95,TEMPER
1783548467.65,61.68,198.27,200.00,44.76,TEMPER
1783548468.83,62.86,198.32,200.00,48.18,TEMPER
1783548469.95,64.03,198.34,200.00,55.98,TEMPER
1783548471.12,65.15,198.41,200.00,55.15,TEMPER
1783548472.16,66.32,198.51,200.00,49.59,TEMPER
1783548473.35,67.39,198.56,200.00,50.62,TEMPER
1783548474.52,68.55,198.67,200.00,42.61,TEMPER
1783548475.61,69.73,198.70,200.00,46.83,TEMPER
1783548476.78,70.81,198.80,200.00,38.95,TEMPER
1783548477.96,71.99,198.89,200.00,32.97,TEMPER
1783548479.14,73.17,198.98,200.00,26.46,TEMPER
1783548480.31,74.34,199.07,200.00,19.52,TEMPER
1783548481.33,75.51,199.16,200.00,12.06,TEMPER
1783548482.51,76.54,199.25,200.00,3.39,TEMPER
1783548483.68,77.71,199.31,200.00,0.00,TEMPER
1783548484.86,78.89,199.37,200.00,0.00,TEMPER
1783548486.03,80.06,199.42,200.00,0.00,TEMPER
1783548487.24,81.26,199.44,200.00,1.79,TEMPER
1783548488.37,82.44,199.47,200.00,1.66,TEMPER
1783548489.55,83.57,199.49,200.00,2.77,TEMPER
1783548490.72,84.75,199.52,200.00,2.16,TEMPER
1783548491.91,85.94,199.52,200.00,6.11,TEMPER
1783548493.09,87.12,199.53,200.00,8.32,TEMPER
1783548494.15,88.29,199.54,200.00,10.36,TEMPER
1783548495.49,89.36,199.58,200.00,7.19,TEMPER
1783548496.67,90.70,199.56,200.00,13.89,TEMPER
1783548497.84,91.87,199.57,200.00,15.52,TEMPER
1783548499.02,93.05,199.57,200.00,18.62,TEMPER
1783548500.14,94.22,199.56,200.00,23.21,TEMPER
1783548501.33,95.36,199.57,200.00,24.51,TEMPER
1783548502.49,96.53,199.58,200.00,25.79,TEMPER
1783548503.67,97.70,199.58,200.00,28.55,TEMPER
1783548504.84,98.87,199.55,200.00,36.02,TEMPER
1783548506.02,100.05,199.55,200.00,38.77,TEMPER
1783548507.19,101.22,199.52,200.00,46.24,TEMPER
1783548508.37,102.40,199.52,200.00,49.01,TEMPER
1783548509.55,103.58,199.52,200.00,51.76,TEMPER
1783548510.73,104.76,199.52,200.00,54.47,TEMPER
1783548511.90,105.93,199.50,200.00,60.33,TEMPER
1783548513.08,107.10,199.51,200.00,61.47,TEMPER
1783548514.15,108.28,199.55,200.00,57.81,TEMPER
1783548515.20,109.36,199.57,200.00,57.00,TEMPER
1783548516.37,110.40,199.61,200.00,52.78,TEMPER
1783548517.55,111.58,199.65,200.00,48.81,TEMPER
1783548518.72,112.75,199.74,200.00,36.74,TEMPER
1783548519.89,113.93,199.78,200.00,32.32,TEMPER
1783548521.06,115.10,199.81,200.00,29.30,TEMPER
1783548522.14,116.27,199.83,200.00,27.73,TEMPER
1783548523.31,117.34,199.86,200.00,24.33,TEMPER
1783548524.49,118.52,199.91,200.00,17.74,TEMPER
1783548525.66,119.69,199.94,200.00,14.12,TEMPER
1783548526.83,120.86,199.95,200.00,13.52,TEMPER
1783548528.01,122.04,199.97,200.00,11.23,TEMPER
1783548529.21,123.24,199.97,200.00,12.00,TEMPER
1783548530.38,124.41,199.96,200.00,14.29,TEMPER
1783548531.42,125.59,199.97,200.00,13.39,TEMPER
1783548532.59,126.62,200.00,200.00,9.14,TEMPER
1783548533.77,127.80,200.01,200.00,8.04,TEMPER
1783548534.94,128.97,200.00,200.00,10.03,TEMPER
1783548536.12,130.15,199.98,200.00,13.59,TEMPER
1783548537.29,131.33,199.97,200.00,15.58,TEMPER
1783548538.47,132.50,199.98,200.00,14.40,TEMPER
1783548539.66,133.69,199.98,200.00,14.75,TEMPER
1783548540.84,134.86,199.99,200.00,13.49,TEMPER
1783548542.01,136.04,199.97,200.00,16.94,TEMPER
1783548543.21,137.24,199.95,200.00,20.42,TEMPER
1783548544.39,138.42,199.91,200.00,27.10,TEMPER
1783548545.56,139.59,199.91,200.00,27.56,TEMPER
1783548546.74,140.77,199.91,200.00,28.02,TEMPER
1783548547.91,141.94,199.90,200.00,30.07,TEMPER
1783548549.08,143.11,199.89,200.00,32.14,TEMPER
1783548550.15,144.29,199.90,200.00,31.08,TEMPER
1783548551.32,145.35,199.89,200.00,33.14,TEMPER
1783548552.51,146.53,199.91,200.00,30.50,TEMPER
1783548553.68,147.71,199.92,200.00,29.39,TEMPER
1783548554.85,148.88,199.94,200.00,26.67,TEMPER
1783548556.02,150.05,199.94,200.00,27.05,TEMPER
1783548557.14,151.23,199.93,200.00,29.02,TEMPER
1783548558.15,152.34,199.92,200.00,30.99,TEMPER
1783548559.33,153.36,199.91,200.00,32.97,TEMPER
1783548560.50,154.53,199.93,200.00,30.25,TEMPER
1783548561.67,155.71,199.94,200.00,29.06,TEMPER
1783548562.84,156.87,199.95,200.00,27.83,TEMPER
1783548564.02,158.05,199.96,200.00,26.58,TEMPER
1783548565.20,159.23,199.96,200.00,26.87,TEMPER
1783548566.38,160.40,199.96,200.00,27.15,TEMPER
1783548567.54,161.58,199.96,200.00,27.43,TEMPER
1783548568.73,162.76,199.96,200.00,27.70,TEMPER
1783548569.79,163.93,199.97,200.00,26.38,TEMPER
1783548570.96,164.99,199.98,200.00,24.99,TEMPER
1783548572.14,166.17,199.99,200.00,23.60,TEMPER
1783548573.33,167.36,199.98,200.00,25.34,TEMPER
1783548574.50,168.53,199.99,200.00,23.93,TEMPER
1783548575.68,169.71,199.99,200.00,24.07,TEMPER
1783548576.85,170.88,200.00,200.00,22.62,TEMPER
1783548578.06,172.06,199.98,200.00,25.88,TEMPER
1783548579.24,173.26,199.96,200.00,29.19,TEMPER
1783548580.41,174.44,199.94,200.00,32.55,TEMPER
1783548581.44,175.62,199.94,200.00,32.81,TEMPER
1783548582.62,176.65,199.94,200.00,33.03,TEMPER
1783548583.79,177.82,199.94,200.00,33.30,TEMPER
1783548584.97,179.00,199.92,200.00,36.74,TEMPER
1783548586.14,180.18,199.93,200.00,35.49,TEMPER
1783548587.35,181.38,199.94,200.00,34.23,TEMPER
1783548588.52,182.55,199.93,200.00,36.11,TEMPER
1783548589.71,183.74,199.91,200.00,39.59,TEMPER
1783548590.88,184.91,199.89,200.00,43.15,TEMPER
1783548592.06,186.08,199.92,200.00,38.84,TEMPER
1783548593.23,187.26,199.90,200.00,42.39,TEMPER
1783548594.36,188.44,199.93,200.00,38.07,TEMPER
1783548595.53,189.56,199.92,200.00,40.01,TEMPER
1783548596.70,190.73,199.92,200.00,40.39,TEMPER
1783548597.87,191.90,199.95,200.00,36.03,TEMPER
1783548599.04,193.08,199.96,200.00,34.75,TEMPER
1783548600.17,194.24,199.95,200.00,36.60,TEMPER
1783548601.39,195.42,199.96,200.00,35.32,TEMPER
1783548602.55,196.59,199.95,200.00,37.16,TEMPER
1783548603.73,197.77,199.97,200.00,34.28,TEMPER
1783548604.91,198.93,200.00,200.00,29.75,TEMPER
1783548606.10,200.11,200.04,200.00,23.55,TEMPER
1783548607.29,201.32,200.03,200.00,25.13,TEMPER
1783548608.46,202.49,200.04,200.00,23.56,TEMPER
1783548609.63,203.67,200.05,200.00,21.94,TEMPER
1783548610.81,204.84,200.09,200.00,15.52,TEMPER
1783548612.14,206.01,200.09,200.00,15.31,TEMPER
1783548613.35,207.37,200.08,200.00,16.56,TEMPER
1783548614.52,208.55,200.09,200.00,14.74,TEMPER
1783548615.69,209.73,200.08,200.00,16.05,TEMPER
1783548616.86,210.89,200.11,200.00,11.03,TEMPER
1783548618.05,212.07,200.08,200.00,15.41,TEMPER
1783548619.16,213.25,200.08,200.00,15.11,TEMPER
1783548620.36,214.37,200.06,200.00,18.00,TEMPER
1783548621.53,215.56,200.07,200.00,16.15,TEMPER
